"event.id","visible","timestamp","location.long","location.lat","external.temperature","gps.fix.type.raw","gps.hdop","gps.satellite.count","gps.time.to.fix","gps.vdop","habitat","tag.voltage","sensor.type","individual.taxon.canonical.name","tag.local.identifier","individual.local.identifier","study.name"
9308405686,"true","2016-05-04 18:16:04.000",104.853211,11.154481,34.09,"3D",1,9,64,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405687,"true","2016-05-04 18:21:03.000",104.853189,11.154447,33.96,"3D",1,8,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405688,"true","2016-05-04 18:26:02.000",104.853228,11.154481,33.7,"3D",1.1,8,62,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405689,"true","2016-05-04 18:31:03.000",104.853228,11.154456,32.79,"3D",1.2,7,63,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405690,"true","2016-05-04 18:36:04.000",104.853164,11.154444,32.99,"3D",1.1,8,64,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405691,"true","2016-05-04 18:41:05.000",104.853189,11.154411,33.31,"3D",1.1,7,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405692,"true","2016-05-04 18:46:06.000",104.853133,11.153722,32.99,"3D",1.1,7,66,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405693,"true","2016-05-04 18:51:03.000",104.854119,11.152897,32.92,"3D",1.1,7,63,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405694,"true","2016-05-04 18:56:05.000",104.854172,11.153031,32.73,"3D",1,7,65,0,"Urban",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405695,"true","2016-05-04 19:01:04.000",104.854103,11.153031,33.05,"3D",1,7,64,0,"Urban",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405696,"true","2016-05-04 19:06:05.000",104.854156,11.153233,33.57,"3D",1,7,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405697,"true","2016-05-04 19:11:04.000",104.854233,11.153297,33.31,"3D",1,7,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405698,"true","2016-05-04 19:16:05.000",104.854242,11.145606,32.92,"3D",1,7,65,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405699,"true","2016-05-04 19:21:04.000",104.863247,11.143089,32.33,"3D",1,7,64,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405700,"true","2016-05-04 19:26:05.000",104.880586,11.151889,32.07,"3D",0.9,8,65,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405701,"true","2016-05-04 19:31:05.000",104.897636,11.166994,32.2,"3D",0.9,8,65,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405702,"true","2016-05-04 19:36:05.000",104.913875,11.184139,32.46,"3D",0.9,8,65,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405703,"true","2016-05-04 19:41:04.000",104.930922,11.185619,32.53,"3D",0.9,8,64,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405704,"true","2016-05-04 19:46:04.000",104.932461,11.183106,32.6,"3D",0.9,8,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405705,"true","2016-05-04 19:51:04.000",104.932456,11.183092,33.38,"3D",0.9,8,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405706,"true","2016-05-04 19:56:05.000",104.932489,11.183139,33.38,"3D",0.9,8,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405707,"true","2016-05-04 20:01:04.000",104.93245,11.183169,32.73,"3D",0.9,8,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405708,"true","2016-05-04 20:06:04.000",104.932419,11.183147,33.64,"3D",1,7,64,0,"Urban",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405709,"true","2016-05-04 20:11:05.000",104.932397,11.183108,34.23,"3D",0.9,8,65,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405710,"true","2016-05-04 20:16:04.000",104.932397,11.183133,34.75,"3D",1.2,6,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405711,"true","2016-05-04 20:21:04.000",104.932419,11.183114,34.09,"3D",1.1,7,64,0,"Urban",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405712,"true","2016-05-04 20:26:05.000",104.934511,11.183256,32.86,"3D",1,8,65,0,"Flying",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405713,"true","2016-05-04 20:31:05.000",104.9344,11.182739,32.53,"3D",1.1,8,65,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405714,"true","2016-05-04 20:36:04.000",104.934483,11.183047,32.53,"3D",1.1,8,64,0,"Urban",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405715,"true","2016-05-04 20:41:04.000",104.934586,11.182969,32.86,"3D",1.1,9,64,0,"Urban",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405716,"true","2016-05-04 20:46:04.000",104.943756,11.186492,32.86,"3D",1.2,9,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405717,"true","2016-05-04 20:51:03.000",104.957739,11.205036,32.79,"3D",1.2,8,63,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405718,"true","2016-05-04 20:56:03.000",104.971828,11.22405,32.79,"3D",1.4,7,63,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405719,"true","2016-05-04 21:01:04.000",104.987356,11.236106,32.79,"3D",1.4,7,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405720,"true","2016-05-04 21:06:05.000",104.992297,11.234289,32.46,"3D",1.5,7,65,0,"Natural",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405721,"true","2016-05-04 21:11:04.000",104.992297,11.234286,31.55,"3D",1.6,6,64,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405722,"true","2016-05-04 21:16:04.000",104.991147,11.235053,31.94,"3D",1.6,7,64,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405723,"true","2016-05-04 21:21:05.000",104.991186,11.235064,32.53,"3D",1,8,65,0,"Natural",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405724,"true","2016-05-04 21:26:04.000",104.991703,11.234883,32.46,"3D",1,8,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405725,"true","2016-05-04 21:31:04.000",104.992303,11.234333,31.81,"3D",1,8,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405726,"true","2016-05-04 21:36:04.000",104.992278,11.234353,31.88,"3D",1,7,64,0,"Natural",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405727,"true","2016-05-04 21:41:03.000",105.000453,11.230919,32.46,"3D",1,7,63,0,"Flying",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405728,"true","2016-05-04 21:46:03.000",105.016714,11.222975,32.6,"3D",1,7,63,0,"Flying",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405729,"true","2016-05-04 21:51:04.000",105.032036,11.219278,32.46,"3D",1,7,64,0,"Flying",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405730,"true","2016-05-04 21:56:03.000",105.036278,11.218556,32.33,"3D",1,7,63,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405731,"true","2016-05-04 22:01:04.000",105.052586,11.214106,32.66,"3D",0.9,8,64,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405732,"true","2016-05-04 22:06:04.000",105.059856,11.199489,32.53,"3D",0.9,9,64,0,"Flying",3390,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405733,"true","2016-05-04 22:11:03.000",105.062389,11.196556,32.27,"3D",0.8,10,63,0,"Flying",3390,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405734,"true","2016-05-04 22:21:05.000",105.061694,11.197078,32.86,"3D",0.8,9,65,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405735,"true","2016-05-04 22:26:04.000",105.061703,11.197081,33.12,"3D",0.8,9,64,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405736,"true","2016-05-04 22:31:04.000",105.061703,11.197067,33.38,"3D",0.8,9,64,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405737,"true","2016-05-04 22:36:05.000",105.061658,11.197114,34.55,"3D",0.8,9,65,0,"Roost",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405738,"true","2016-05-04 22:41:05.000",105.061714,11.197081,35.01,"3D",0.8,9,65,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405739,"true","2016-05-04 22:46:04.000",105.0617,11.197033,35.14,"3D",0.8,9,64,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405740,"true","2016-05-04 22:51:05.000",105.061697,11.197025,35.01,"3D",0.8,9,65,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405741,"true","2016-05-04 22:56:04.000",105.061717,11.197061,35.33,"3D",0.8,9,64,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405742,"true","2016-05-04 23:01:04.000",105.061694,11.197064,35.4,"3D",1,7,64,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405743,"true","2016-05-05 10:06:30.000",105.052092,11.193108,38.66,"2D",5,3,90,0,"Flying",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405744,"true","2016-05-05 10:11:08.000",105.061681,11.196989,38.72,"3D",5.4,4,68,0,"Roost",3390,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405745,"true","2016-05-05 10:21:06.000",105.061672,11.197136,38.59,"3D",2.3,5,66,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405746,"true","2016-05-05 10:26:09.000",105.061656,11.197131,38.46,"3D",2.3,5,69,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405747,"true","2016-05-05 10:31:07.000",105.061711,11.197106,38.46,"3D",2.2,5,67,0,"Roost",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405748,"true","2016-05-05 10:36:04.000",105.061792,11.197089,38.27,"3D",2.2,6,64,0,"Roost",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405749,"true","2016-05-05 10:46:05.000",105.0617,11.197086,37.68,"3D",1.6,7,65,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405750,"true","2016-05-05 10:51:06.000",105.061756,11.197103,37.35,"3D",1.6,7,66,0,"Roost",3390,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405751,"true","2016-05-05 10:56:05.000",105.061672,11.197086,37.22,"3D",1.7,7,65,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405752,"true","2016-05-05 11:01:06.000",105.061628,11.197031,36.7,"3D",1.7,7,66,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405753,"true","2016-05-05 11:06:05.000",105.061689,11.197083,36.7,"3D",1.7,7,65,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405754,"true","2016-05-05 11:11:03.000",105.061656,11.197083,36.83,"3D",1.8,7,63,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405755,"true","2016-05-05 11:16:04.000",105.061697,11.197072,36.96,"3D",1.8,7,64,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405756,"true","2016-05-05 11:21:05.000",105.061644,11.197086,36.9,"3D",1.9,7,65,0,"Roost",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405757,"true","2016-05-05 11:26:05.000",105.061656,11.197092,36.31,"3D",2,7,65,0,"Roost",3370,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405758,"true","2016-05-05 11:31:04.000",105.061689,11.197106,35.4,"3D",2.1,7,64,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405759,"true","2016-05-05 11:36:05.000",105.061639,11.197106,35.2,"3D",2.4,6,65,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405760,"true","2016-05-05 11:41:08.000",105.061678,11.197078,33.96,"3D",2.7,6,68,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405761,"true","2016-05-05 11:46:07.000",105.061419,11.197836,33.25,"3D",3,6,67,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405762,"true","2016-05-05 11:51:07.000",105.061453,11.197856,32.79,"3D",1.1,7,67,0,"Roost",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405763,"true","2016-05-05 11:56:06.000",105.061514,11.196917,32.14,"3D",1.1,7,66,0,"Roost",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405764,"true","2016-05-05 12:01:06.000",105.061533,11.196936,32.14,"3D",1.2,6,66,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405765,"true","2016-05-05 12:06:06.000",105.061544,11.196903,31.94,"3D",1.2,6,66,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405766,"true","2016-05-05 12:11:05.000",105.061544,11.196903,30.9,"3D",1.2,6,65,0,"Roost",3360,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405767,"true","2016-05-05 12:16:05.000",105.058186,11.191733,31.49,"3D",2.3,5,65,0,"Flying",3340,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
9308405768,"true","2016-05-05 12:21:11.000",105.058569,11.186636,31.68,"3D",2.2,5,71,0,"Flying",3320,"gps","Pteropus lylei","Bat06","Bat06","Foraging movements of Lyle's flying foxes in Cambodia (data from Choden et al. 2019)"
